pre,post,type,n_synapses,stage
OLQDR,RICL,chemical,1,6
OLQDR,RMDDL,chemical,2,6
OLQDR,RMER,chemical,1,6
OLQDR,SIBVR,chemical,2,6
OLQVL,IL1VL,chemical,1,6
OLQVL,IL2L,chemical,2,6
OLQVL,RICL,chemical,1,6
OLQVL,RMDVR,chemical,3,6
OLQVL,RMEL,chemical,1,6
OLQVL,SIBDL,chemical,3,6
OLQVR,IL2R,chemical,2,6
OLQVR,RICR,chemical,1,6
OLQVR,RMDVL,chemical,5,6
OLQVR,SIBDR,chemical,5,6
PVCL,AVAL,chemical,1,6
PVCL,AVAR,chemical,1,6
PVCL,AVBL,chemical,1,6
PVCL,AVBR,chemical,9,6
PVCL,AVDL,chemical,2,6
PVCL,AVDR,chemical,5,6
PVCL,AVEL,chemical,2,6
PVCL,AVER,chemical,1,6
PVCL,AVJR,chemical,1,6
PVCL,FLPL,chemical,1,6
PVCL,RID,chemical,8,6
PVCL,SIAVL,chemical,1,6
PVCR,AVAL,chemical,1,6
PVCR,AVAR,chemical,1,6
PVCR,AVBL,chemical,10,6
PVCR,AVBR,chemical,1,6
PVCR,AVDL,chemical,5,6
PVCR,AVDR,chemical,1,6
PVCR,AVEL,chemical,2,6
PVCR,AVER,chemical,1,6
PVCR,PVCL,chemical,1,6
PVCR,RIS,chemical,1,6
PVCR,SIBDR,chemical,2,6
PVCR,SIBVL,chemical,1,6
PVCR,SIBVR,chemical,1,6
PVPL,ADAL,chemical,1,6
PVPL,AQR,chemical,1,6
PVPL,AVAL,chemical,2,6
PVPL,AVAR,chemical,2,6
PVPL,AVBL,chemical,5,6
PVPL,AVBR,chemical,2,6
PVPL,DVC,chemical,1,6
PVPL,PVCL,chemical,7,6
PVPL,RID,chemical,1,6
PVPR,AQR,chemical,1,6
PVPR,AVAR,chemical,2,6
PVPR,AVBL,chemical,3,6
PVPR,AVBR,chemical,5,6
PVPR,PVCL,chemical,1,6
PVPR,PVCR,chemical,4,6
PVPR,RIFR,chemical,1,6
PVPR,RIGR,chemical,1,6
PVQL,ADLL,chemical,1,6
PVQL,AIAL,chemical,10,6
PVQL,AIML,chemical,1,6
PVQL,ASHL,chemical,3,6
PVQL,ASKL,chemical,6,6
PVQL,AVFL,chemical,1,6
PVQL,AVFR,chemical,2,6
PVQL,CEPshDL,chemical,1,6
PVQL,RIFL,chemical,1,6
PVQL,RMGL,chemical,1,6
PVQR,ADAR,chemical,1,6
PVQR,ADLR,chemical,1,6
PVQR,AIAR,chemical,10,6
PVQR,AIMR,chemical,1,6
PVQR,ASHR,chemical,1,6
PVQR,ASJR,chemical,1,6
PVQR,ASKR,chemical,4,6
PVQR,AVFL,chemical,1,6
PVQR,AVFR,chemical,1,6
PVR,AVBL,chemical,1,6
PVR,AVJL,chemical,2,6
PVR,BDUR,chemical,1,6
PVR,CEPDL,chemical,1,6
PVR,IL1DL,chemical,1,6
PVR,RIPR,chemical,1,6
PVT,AIBL,chemical,2,6
PVT,AIBR,chemical,4,6
PVT,AVKL,chemical,5,6
PVT,AVKR,chemical,3,6
PVT,AVL,chemical,1,6
PVT,CEPshVL,chemical,2,6
PVT,DVC,chemical,4,6
PVT,OLQVL,chemical,1,6
PVT,RID,chemical,1,6
PVT,RIGL,chemical,2,6
PVT,RIGR,chemical,2,6
PVT,RIR,chemical,1,6
PVT,RMEV,chemical,1,6
PVT,RMFL,chemical,5,6
PVT,RMFR,chemical,2,6
PVT,URAVL,chemical,1,6
RIAL,CEPDL,chemical,1,6
RIAL,CEPVL,chemical,1,6
RIAL,OLQDL,chemical,1,6
RIAL,RIAR,chemical,19,6
RIAL,RIVL,chemical,2,6
RIAL,RIVR,chemical,4,6
RIAL,RMDDL,chemical,16,6
RIAL,RMDDR,chemical,14,6
RIAL,RMDL,chemical,9,6
RIAL,RMDR,chemical,13,6
RIAL,RMDVL,chemical,20,6
RIAL,RMDVR,chemical,14,6
RIAL,RMHL,chemical,1,6
RIAL,SIADL,chemical,2,6
RIAL,SIAVR,chemical,4,6
RIAL,SMDDL,chemical,15,6
RIAL,SMDDR,chemical,10,6
RIAL,SMDVL,chemical,8,6
RIAL,SMDVR,chemical,13,6
RIAR,CEPDR,chemical,2,6
RIAR,CEPVR,chemical,2,6
RIAR,RIAL,chemical,21,6
RIAR,RIVR,chemical,3,6
RIAR,RMDDL,chemical,13,6
RIAR,RMDDR,chemical,13,6
RIAR,RMDL,chemical,14,6
RIAR,RMDR,chemical,12,6
RIAR,RMDVL,chemical,12,6
RIAR,RMDVR,chemical,19,6
RIAR,SIADR,chemical,5,6
RIAR,SIAVL,chemical,7,6
RIAR,SMDDL,chemical,14,6
RIAR,SMDDR,chemical,13,6
RIAR,SMDVL,chemical,18,6
RIAR,SMDVR,chemical,13,6
RIBL,AIBR,chemical,1,6
RIBL,AVAL,chemical,1,6
RIBL,AVEL,chemical,4,6
RIBL,AVER,chemical,2,6
RIBL,BAGL,chemical,1,6
RIBL,BAGR,chemical,6,6
RIBL,DVA,chemical,1,6
RIBL,RIAL,chemical,1,6
RIBL,RIGL,chemical,1,6
RIBL,SMDVR,chemical,2,6
RIBR,AIBL,chemical,3,6
RIBR,AUAR,chemical,1,6
RIBR,AVAR,chemical,1,6
RIBR,AVDL,chemical,1,6
RIBR,AVEL,chemical,2,6
RIBR,AVER,chemical,4,6
RIBR,BAGL,chemical,4,6
RIBR,DVA,chemical,1,6
RIBR,RIAR,chemical,3,6
RIBR,RIMR,chemical,1,6
RIBR,RIS,chemical,1,6
RIBR,SMDVL,chemical,1,6
RICL,ADAL,chemical,1,6
RICL,ADAR,chemical,1,6
RICL,AVAL,chemical,8,6
RICL,AVAR,chemical,6,6
RICL,CEPVR,chemical,1,6
RICL,RIML,chemical,1,6
RICL,RIVR,chemical,1,6
RICL,SAADL,chemical,1,6
RICL,SIBDL,chemical,1,6
RICL,SMBDL,chemical,2,6
RICL,SMDDL,chemical,3,6
RICL,SMDDR,chemical,3,6
RICL,SMDVL,chemical,2,6
RICL,SMDVR,chemical,4,6
RICL,URBR,chemical,1,6
RICR,ADAR,chemical,2,6
RICR,AIBL,chemical,3,6
RICR,AVAL,chemical,7,6
RICR,AVAR,chemical,5,6
RICR,CEPVL,chemical,1,6
RICR,RIMR,chemical,1,6
RICR,RMDR,chemical,1,6
RICR,SMDDL,chemical,2,6
RICR,SMDDR,chemical,5,6
RICR,SMDVL,chemical,3,6
RICR,SMDVR,chemical,1,6
RIFL,ALML,chemical,1,6
RIFL,ASHL,chemical,1,6
RIFL,AVBL,chemical,9,6
RIFL,AVFL,chemical,1,6
RIFL,AVFR,chemical,1,6
RIFL,AVHL,chemical,1,6
RIFL,AVHR,chemical,1,6
RIFL,AVJL,chemical,1,6
RIFL,AVJR,chemical,4,6
RIFL,PVPL,chemical,3,6
RIFL,RIML,chemical,4,6
RIFR,ADAR,chemical,2,6
RIFR,ASHR,chemical,2,6
RIFR,AUAR,chemical,1,6
RIFR,AVBR,chemical,8,6
RIFR,AVJL,chemical,1,6
RIFR,AVJR,chemical,1,6
RIFR,BDUL,chemical,1,6
RIFR,PVPR,chemical,3,6
RIFR,RIMR,chemical,3,6
RIGL,AIBR,chemical,2,6
RIGL,AIZL,chemical,5,6
RIGL,AVEL,chemical,4,6
RIGL,AVER,chemical,3,6
RIGL,AVKR,chemical,3,6
RIGL,BAGL,chemical,1,6
RIGL,BAGR,chemical,2,6
RIGL,DVC,chemical,1,6
RIGL,OLQVL,chemical,1,6
RIGL,RIBL,chemical,4,6
RIGL,RIGR,chemical,1,6
RIGL,RIR,chemical,1,6
RIGL,RIVR,chemical,1,6
RIGL,RMFL,chemical,2,6
RIGL,RMGL,chemical,1,6
RIGL,RMHR,chemical,4,6
RIGL,URYVL,chemical,1,6
RIGR,AIZR,chemical,3,6
RIGR,AVER,chemical,3,6
RIGR,AVKL,chemical,3,6
RIGR,BAGL,chemical,2,6
RIGR,CEPshVR,chemical,1,6
RIGR,OLQVR,chemical,2,6
RIGR,PVT,chemical,1,6
RIGR,RIBR,chemical,2,6
RIGR,RIR,chemical,3,6
RIGR,RMFR,chemical,2,6
RIGR,RMGR,chemical,1,6
RIGR,RMHL,chemical,3,6
RIGR,URXR,chemical,1,6
RIGR,URYVR,chemical,1,6
RIH,AIZL,chemical,4,6
RIH,AIZR,chemical,3,6
RIH,AUAL,chemical,1,6
RIH,AVEL,chemical,1,6
RIH,BAGL,chemical,1,6
RIH,BAGR,chemical,1,6
RIH,CEPDL,chemical,2,6
RIH,CEPDR,chemical,3,6
RIH,CEPVR,chemical,2,6
RIH,CEPshVR,chemical,2,6
RIH,GLRL,chemical,2,6
RIH,GLRR,chemical,1,6
RIH,GLRVL,chemical,1,6
RIH,IL1VR,chemical,1,6
RIH,IL2R,chemical,1,6
RIH,IL2VL,chemical,2,6
RIH,IL2VR,chemical,1,6
RIH,OLQDL,chemical,2,6
RIH,OLQDR,chemical,4,6
RIH,OLQVL,chemical,3,6
RIH,OLQVR,chemical,2,6
RIH,RIAL,chemical,10,6
RIH,RIAR,chemical,10,6
RIH,RIBL,chemical,5,6
RIH,RIBR,chemical,3,6
RIH,RIPL,chemical,4,6
RIH,RIPR,chemical,4,6
RIH,RIR,chemical,2,6
RIH,RMER,chemical,2,6
RIH,RMEV,chemical,1,6
RIH,URADL,chemical,2,6
RIH,URADR,chemical,1,6
RIH,URYVR,chemical,1,6
RIML,ADAL,chemical,1,6
RIML,AIBR,chemical,6,6
RIML,AVAR,chemical,1,6
RIML,AVBL,chemical,2,6
RIML,AVBR,chemical,4,6
RIML,AVDL,chemical,1,6
RIML,AVDR,chemical,1,6
RIML,AVJR,chemical,1,6
RIML,AVKR,chemical,1,6
RIML,BWM-DR04,chemical,2,6
RIML,BWM-DR06,chemical,2,6
RIML,BWM-DR08,chemical,1,6
RIML,BWM-VR04,chemical,2,6
RIML,BWM-VR08,chemical,1,6
RIML,RIBL,chemical,3,6
RIML,RIGL,chemical,1,6
RIML,RIS,chemical,1,6
RIML,RMDL,chemical,2,6
RIML,RMDR,chemical,6,6
RIML,RMFR,chemical,3,6
RIML,SAADL,chemical,3,6
RIML,SAADR,chemical,1,6
RIML,SAAVL,chemical,2,6
RIML,SAAVR,chemical,3,6
RIML,SIADL,chemical,2,6
RIML,SMDDL,chemical,5,6
RIML,SMDDR,chemical,2,6
RIML,SMDVL,chemical,2,6
RIML,SMDVR,chemical,3,6
RIMR,AIBL,chemical,9,6
RIMR,AVAL,chemical,1,6
RIMR,AVBL,chemical,5,6
RIMR,AVBR,chemical,2,6
RIMR,AVEL,chemical,1,6
RIMR,BWM-DL04,chemical,1,6
RIMR,BWM-VL04,chemical,3,6
RIMR,BWM-VL06,chemical,1,6
RIMR,RIBL,chemical,2,6
RIMR,RIBR,chemical,4,6
RIMR,RMDL,chemical,6,6
RIMR,RMDR,chemical,3,6
RIMR,RMFL,chemical,2,6
RIMR,RMFR,chemical,1,6
RIMR,SAADL,chemical,2,6
RIMR,SAAVL,chemical,3,6
RIMR,SAAVR,chemical,3,6
RIMR,SMDDL,chemical,3,6
RIMR,SMDDR,chemical,8,6
RIMR,SMDVL,chemical,2,6
RIMR,SMDVR,chemical,5,6
RIR,ADFL,chemical,3,6
RIR,ADFR,chemical,2,6
RIR,AIYL,chemical,2,6
RIR,AIYR,chemical,2,6
RIR,AIZL,chemical,7,6
RIR,AIZR,chemical,7,6
RIR,AUAR,chemical,1,6
RIR,AVEL,chemical,1,6
RIR,AVER,chemical,1,6
RIR,AVHR,chemical,1,6
RIR,DVA,chemical,1,6
RIR,OLQVR,chemical,1,6
RIR,RIAL,chemical,7,6
RIR,RIAR,chemical,5,6
RIR,RIGL,chemical,2,6
RIR,RIGR,chemical,1,6
RIR,RIH,chemical,1,6
RIR,URXL,chemical,7,6
RIR,URXR,chemical,5,6
RIS,AIBL,chemical,1,6
RIS,AVEL,chemical,5,6
RIS,AVER,chemical,7,6
RIS,AVKL,chemical,2,6
RIS,AVKR,chemical,3,6
RIS,AVL,chemical,2,6
RIS,CEPDL,chemical,1,6
RIS,CEPDR,chemical,1,6
RIS,CEPVL,chemical,2,6
RIS,CEPVR,chemical,3,6
RIS,RIBL,chemical,4,6
RIS,RIBR,chemical,3,6
RIS,RIML,chemical,6,6
RIS,RIMR,chemical,7,6
RIS,RIVL,chemical,1,6
RIS,RMDL,chemical,1,6
RIS,RMDR,chemical,6,6
RIS,SMDDL,chemical,2,6
RIS,SMDDR,chemical,2,6
RIS,SMDVR,chemical,1,6
RIVL,BWM-VR04,chemical,1,6
RIVL,BWM-VR05,chemical,4,6
RIVL,BWM-VR06,chemical,3,6
RIVL,BWM-VR07,chemical,4,6
RIVL,BWM-VR08,chemical,2,6
RIVL,GLRVL,chemical,2,6
RIVL,GLRVR,chemical,1,6
RIVL,RIAL,chemical,1,6
RIVL,RIAR,chemical,1,6
RIVL,RIH,chemical,1,6
RIVL,RMDDR,chemical,1,6
RIVL,RMDL,chemical,3,6
RIVL,RMDVL,chemical,1,6
RIVL,SAADR,chemical,3,6
RIVL,SIAVR,chemical,4,6
RIVL,SMDDR,chemical,1,6
RIVL,SMDVL,chemical,1,6
RIVR,BWM-VL04,chemical,1,6
RIVR,BWM-VL05,chemical,3,6
RIVR,BWM-VL06,chemical,2,6
RIVR,BWM-VL07,chemical,2,6
RIVR,BWM-VL08,chemical,1,6
RIVR,CEPshVL,chemical,1,6
RIVR,GLRVL,chemical,1,6
RIVR,RIAL,chemical,3,6
RIVR,RIAR,chemical,2,6
RIVR,RMDDL,chemical,1,6
RIVR,RMDR,chemical,2,6
RIVR,RMDVR,chemical,2,6
RIVR,SAADL,chemical,6,6
RIVR,SDQR,chemical,1,6
RIVR,SIAVL,chemical,3,6
RIVR,SMDDL,chemical,3,6
RIVR,SMDVR,chemical,1,6
RMDDL,BWM-DL01,chemical,1,6
RMDDL,BWM-DL03,chemical,1,6
RMDDL,BWM-DL05,chemical,1,6
RMDDL,BWM-DR01,chemical,3,6
RMDDL,BWM-DR02,chemical,4,6
RMDDL,BWM-DR03,chemical,5,6
RMDDL,BWM-DR04,chemical,4,6
RMDDL,BWM-DR05,chemical,1,6
RMDDL,RMDVR,chemical,6,6
RMDDL,SMBDL,chemical,1,6
RMDDL,URYDR,chemical,1,6
RMDDR,BWM-DL01,chemical,5,6
RMDDR,BWM-DL02,chemical,7,6
RMDDR,BWM-DL03,chemical,3,6
RMDDR,BWM-DL04,chemical,6,6
RMDDR,BWM-DL05,chemical,3,6
RMDDR,BWM-DL07,chemical,1,6
RMDDR,BWM-DR01,chemical,1,6
RMDDR,RMDDL,chemical,1,6
RMDDR,RMDVL,chemical,10,6
RMDDR,SMBDR,chemical,1,6
RMDDR,URADL,chemical,1,6
RMDL,BWM-DR02,chemical,1,6
RMDL,BWM-DR04,chemical,4,6
RMDL,BWM-VR02,chemical,1,6
RMDL,BWM-VR04,chemical,3,6
RMDL,IL1R,chemical,2,6
RMDL,IL2R,chemical,1,6
RMDL,RIAL,chemical,6,6
RMDL,RIAR,chemical,4,6
RMDL,RMDDL,chemical,1,6
RMDL,RMDDR,chemical,2,6
RMDL,RMDR,chemical,7,6
RMDL,RMDVR,chemical,1,6
RMDL,RMEL,chemical,1,6
RMDL,RMHL,chemical,1,6
RMDR,BWM-DL04,chemical,3,6
RMDR,BWM-DL06,chemical,1,6
RMDR,BWM-VL02,chemical,1,6
RMDR,BWM-VL04,chemical,4,6
RMDR,IL1L,chemical,3,6
RMDR,IL2L,chemical,1,6
RMDR,OLLL,chemical,1,6
RMDR,RIAL,chemical,6,6
RMDR,RIAR,chemical,9,6
RMDR,RMDDL,chemical,3,6
RMDR,RMDL,chemical,8,6
RMDR,RMDVL,chemical,1,6
RMDR,RMDVR,chemical,1,6
RMDR,RMGL,chemical,1,6
RMDR,RMHR,chemical,1,6
RMDVL,BWM-VL03,chemical,2,6
RMDVL,BWM-VL05,chemical,1,6
RMDVL,BWM-VR01,chemical,6,6
RMDVL,BWM-VR02,chemical,5,6
RMDVL,BWM-VR03,chemical,7,6
RMDVL,BWM-VR04,chemical,4,6
RMDVL,BWM-VR05,chemical,3,6
RMDVL,RMDDR,chemical,9,6
RMDVL,RMDVR,chemical,1,6
RMDVL,RMED,chemical,1,6
RMDVR,BWM-VL01,chemical,6,6
RMDVR,BWM-VL02,chemical,6,6
RMDVR,BWM-VL03,chemical,6,6
RMDVR,BWM-VL04,chemical,5,6
RMDVR,BWM-VL05,chemical,2,6
RMDVR,BWM-VL06,chemical,1,6
RMDVR,BWM-VL07,chemical,1,6
RMDVR,BWM-VR01,chemical,1,6
RMDVR,BWM-VR03,chemical,1,6
RMDVR,BWM-VR05,chemical,4,6
RMDVR,GLRVL,chemical,1,6
RMDVR,RMDDL,chemical,11,6
RMDVR,RMDVL,chemical,3,6
RMDVR,RMED,chemical,1,6
RMED,BWM-VL01,chemical,10,6
RMED,BWM-VL03,chemical,7,6
RMED,BWM-VR01,chemical,6,6
RMED,BWM-VR03,chemical,8,6
RMED,BWM-VR05,chemical,2,6
RMED,RMDVL,chemical,2,6
RMED,RMDVR,chemical,3,6
RMED,SMDDL,chemical,2,6
RMED,SMDDR,chemical,3,6
RMEL,BWM-DR02,chemical,12,6
RMEL,BWM-DR04,chemical,1,6
RMEL,BWM-VR02,chemical,10,6
RMEL,BWM-VR04,chemical,1,6
RMER,BWM-DL02,chemical,10,6
RMER,BWM-DL04,chemical,2,6
RMER,BWM-VL02,chemical,11,6
RMER,BWM-VL04,chemical,2,6
RMER,GLRL,chemical,1,6
RMEV,BWM-DL01,chemical,6,6
RMEV,BWM-DL03,chemical,4,6
RMEV,BWM-DR01,chemical,5,6
RMEV,BWM-DR02,chemical,1,6
RMEV,BWM-DR03,chemical,5,6
RMEV,RMDDL,chemical,1,6
RMEV,RMED,chemical,1,6
RMEV,SMDVL,chemical,2,6
RMEV,SMDVR,chemical,2,6
RMFL,AVKL,chemical,5,6
RMFL,AVKR,chemical,5,6
RMFL,DVC,chemical,1,6
RMFL,RMDL,chemical,6,6
RMFR,AVKL,chemical,2,6
RMFR,AVKR,chemical,4,6
RMFR,PVT,chemical,1,6
RMFR,RMDR,chemical,5,6
RMGL,ASHL,chemical,2,6
RMGL,AVBL,chemical,2,6
RMGL,AVEL,chemical,1,6
RMGL,BWM-DL06,chemical,3,6
RMGL,BWM-DL08,chemical,3,6
RMGL,BWM-VL04,chemical,3,6
RMGL,BWM-VL06,chemical,5,6
RMGL,BWM-VL08,chemical,5,6
RMGL,RMDL,chemical,3,6
RMGL,RMDR,chemical,5,6
RMGL,RMDVL,chemical,3,6
RMGL,RMHR,chemical,1,6
RMGL,SIBVL,chemical,1,6
RMGR,ASHR,chemical,1,6
RMGR,AVBL,chemical,2,6
RMGR,AVBR,chemical,1,6
RMGR,AVER,chemical,1,6
RMGR,AVJL,chemical,2,6
RMGR,BWM-DR06,chemical,1,6
RMGR,BWM-DR08,chemical,1,6
RMGR,BWM-VR04,chemical,1,6
RMGR,BWM-VR06,chemical,3,6
RMGR,BWM-VR08,chemical,1,6
RMGR,PVCL,chemical,2,6
RMGR,RMDL,chemical,3,6
RMGR,RMDR,chemical,1,6
RMGR,RMDVR,chemical,3,6
RMGR,SIBVR,chemical,1,6
RMGR,SMBVR,chemical,2,6
RMHL,BWM-DR02,chemical,4,6
RMHL,BWM-DR04,chemical,2,6
RMHL,BWM-VR02,chemical,4,6
RMHL,BWM-VR04,chemical,5,6
RMHL,CEPDR,chemical,1,6
RMHL,RMDL,chemical,3,6
RMHL,RMDR,chemical,2,6
RMHR,BWM-DL02,chemical,3,6
RMHR,BWM-VL02,chemical,3,6
RMHR,BWM-VL04,chemical,1,6
RMHR,RMDL,chemical,4,6
RMHR,RMDR,chemical,1,6
RMHR,RMGL,chemical,2,6
SAADL,AVAL,chemical,4,6
SAADL,OLLR,chemical,1,6
SAADL,RIML,chemical,5,6
SAADL,RIMR,chemical,3,6
SAADL,SMDVR,chemical,3,6
SAADR,AVAL,chemical,1,6
SAADR,AVAR,chemical,4,6
SAADR,RIML,chemical,3,6
SAADR,RIMR,chemical,3,6
SAADR,RMFR,chemical,2,6
SAADR,RMGL,chemical,1,6
SAADR,SMDVL,chemical,2,6
SAAVL,AVAL,chemical,10,6
SAAVL,RIML,chemical,2,6
SAAVL,RIMR,chemical,6,6
SAAVL,RMFL,chemical,2,6
SAAVL,SMDDR,chemical,6,6
SAAVR,AVAR,chemical,10,6
SAAVR,RIML,chemical,8,6
SAAVR,RMFR,chemical,1,6
SAAVR,SMDDL,chemical,7,6
SDQL,AVAR,chemical,2,6
SDQL,AVER,chemical,1,6
SDQL,DVA,chemical,1,6
SDQL,RICL,chemical,1,6
SDQL,RICR,chemical,1,6
SDQL,SDQR,chemical,1,6
SDQL,SIBVR,chemical,2,6
SDQR,AIBR,chemical,1,6
SDQR,AVAR,chemical,1,6
SDQR,AVBL,chemical,3,6
SDQR,AVBR,chemical,3,6
SDQR,DVA,chemical,4,6
SDQR,PVCL,chemical,1,6
SDQR,RICL,chemical,1,6
SDQR,SIBVR,chemical,1,6
SMBDL,ADAR,chemical,1,6
SMBDL,ALNR,chemical,1,6
SMBDL,AVAL,chemical,1,6
SMBDL,AVBR,chemical,1,6
SMBDL,BWM-DR01,chemical,3,6
SMBDL,BWM-DR02,chemical,1,6
SMBDL,BWM-DR03,chemical,5,6
SMBDL,BWM-DR04,chemical,1,6
SMBDL,BWM-DR05,chemical,1,6
SMBDL,BWM-DR07,chemical,1,6
SMBDL,GLRDR,chemical,1,6
SMBDL,GLRR,chemical,1,6
SMBDL,RMED,chemical,4,6
SMBDL,SAAVR,chemical,5,6
SMBDL,SIBVR,chemical,1,6
SMBDL,SMDDL,chemical,1,6
SMBDR,BWM-DL01,chemical,3,6
SMBDR,BWM-DL02,chemical,2,6
SMBDR,BWM-DL03,chemical,4,6
SMBDR,BWM-DL04,chemical,2,6
SMBDR,BWM-DL05,chemical,4,6
SMBDR,BWM-DL07,chemical,1,6
SMBDR,GLRL,chemical,2,6
SMBDR,RMED,chemical,5,6
SMBDR,SAAVL,chemical,5,6
SMBVL,BWM-VL01,chemical,3,6
SMBVL,BWM-VL02,chemical,3,6
SMBVL,BWM-VL03,chemical,3,6
SMBVL,BWM-VL04,chemical,4,6
SMBVL,BWM-VL05,chemical,2,6
SMBVL,BWM-VL06,chemical,1,6
SMBVL,BWM-VL07,chemical,1,6
SMBVL,BWM-VL08,chemical,1,6
SMBVL,RMDVR,chemical,1,6
SMBVL,RMEV,chemical,4,6
SMBVL,SAADL,chemical,6,6
SMBVR,BWM-VR01,chemical,2,6
SMBVR,BWM-VR02,chemical,3,6
SMBVR,BWM-VR03,chemical,4,6
SMBVR,BWM-VR04,chemical,3,6
SMBVR,BWM-VR05,chemical,3,6
SMBVR,BWM-VR07,chemical,3,6
SMBVR,CEPshVR,chemical,1,6
SMBVR,GLRR,chemical,1,6
SMBVR,RMEV,chemical,5,6
SMBVR,SAADR,chemical,5,6
SMBVR,SIAVR,chemical,1,6
SMDDL,ALNR,chemical,1,6
SMDDL,BWM-DR01,chemical,1,6
SMDDL,BWM-DR03,chemical,1,6
SMDDL,BWM-DR04,chemical,1,6
SMDDL,BWM-DR05,chemical,1,6
SMDDL,RIAL,chemical,6,6
SMDDL,RIAR,chemical,5,6
SMDDL,RIML,chemical,1,6
SMDDL,RMDR,chemical,1,6
SMDDL,RMEV,chemical,1,6
SMDDL,SMDVR,chemical,3,6
SMDDR,BWM-DL01,chemical,1,6
SMDDR,BWM-DL03,chemical,1,6
SMDDR,BWM-DL04,chemical,1,6
SMDDR,BWM-DL05,chemical,2,6
SMDDR,RIAL,chemical,4,6
SMDDR,RIAR,chemical,6,6
SMDDR,RIMR,chemical,1,6
SMDDR,RMDL,chemical,1,6
SMDDR,RMDR,chemical,1,6
SMDDR,SIADR,chemical,1,6
SMDDR,SMDVL,chemical,3,6
SMDVL,BWM-VL01,chemical,1,6
SMDVL,BWM-VL03,chemical,1,6
SMDVL,BWM-VR01,chemical,1,6
SMDVL,BWM-VR03,chemical,1,6
SMDVL,CEPVR,chemical,1,6
SMDVL,RIAL,chemical,6,6
SMDVL,RIAR,chemical,8,6
SMDVL,SAADR,chemical,1,6
SMDVL,SMDDR,chemical,4,6
SMDVR,BWM-VL01,chemical,1,6
SMDVR,BWM-VL03,chemical,1,6
SMDVR,BWM-VL05,chemical,1,6
SMDVR,RIAL,chemical,7,6
SMDVR,RIAR,chemical,4,6
SMDVR,SMDDL,chemical,4,6
URADL,BWM-DL01,chemical,3,6
URADL,BWM-DL02,chemical,3,6
URADL,RIPL,chemical,4,6
URADL,RMED,chemical,1,6
URADL,RMEL,chemical,2,6
URADR,BWM-DR01,chemical,6,6
URADR,BWM-DR02,chemical,3,6
URADR,RIPR,chemical,5,6
URADR,RMED,chemical,2,6
URADR,RMER,chemical,2,6
URAVL,BWM-DL02,chemical,1,6
URAVL,BWM-VL01,chemical,4,6
URAVL,BWM-VL02,chemical,5,6
URAVL,BWM-VL04,chemical,2,6
URAVL,IL1L,chemical,1,6
URAVL,IL1VL,chemical,1,6
URAVL,RIPL,chemical,3,6
URAVL,RMDVR,chemical,2,6
URAVL,RMEL,chemical,3,6
URAVL,RMEV,chemical,2,6
URAVR,BWM-VR01,chemical,3,6
URAVR,BWM-VR02,chemical,4,6
URAVR,BWM-VR04,chemical,1,6
URAVR,IL1R,chemical,1,6
URAVR,RIPR,chemical,2,6
URAVR,RMDDR,chemical,1,6
URAVR,RMDVL,chemical,1,6
URAVR,RMER,chemical,2,6
URAVR,RMEV,chemical,2,6
URBL,ADAL,chemical,1,6
URBL,CEPDL,chemical,2,6
URBL,IL1L,chemical,2,6
URBL,IL2L,chemical,1,6
URBL,RICL,chemical,2,6
URBL,RICR,chemical,2,6
URBL,RMDR,chemical,1,6
URBL,SIAVL,chemical,1,6
URBL,URXL,chemical,7,6
URBR,CEPDR,chemical,2,6
URBR,CEPVR,chemical,2,6
URBR,IL1R,chemical,2,6
URBR,RICL,chemical,3,6
URBR,RMDDR,chemical,1,6
URBR,RMDL,chemical,1,6
URBR,RMHL,chemical,3,6
URBR,URXR,chemical,4,6
URXL,ADAL,chemical,1,6
URXL,AUAL,chemical,9,6
URXL,AVEL,chemical,2,6
URXL,IL2L,chemical,1,6
URXL,RIAL,chemical,13,6
URXL,RICL,chemical,1,6
URXL,RICR,chemical,2,6
URXL,RIGL,chemical,7,6
URXL,RIR,chemical,4,6
URXR,ADAR,chemical,1,6
URXR,AUAR,chemical,10,6
URXR,AVBL,chemical,1,6
URXR,AVER,chemical,1,6
URXR,RIAR,chemical,12,6
URXR,RICL,chemical,1,6
URXR,RICR,chemical,3,6
URXR,RIGR,chemical,4,6
URXR,RIR,chemical,1,6
URXR,RMGR,chemical,2,6
URYDL,AVER,chemical,6,6
URYDL,BWM-DL01,chemical,1,6
URYDL,BWM-VL02,chemical,1,6
URYDL,IL1DL,chemical,2,6
URYDL,RIBL,chemical,3,6
URYDL,RMDDR,chemical,6,6
URYDL,RMDVL,chemical,10,6
URYDL,SMDDR,chemical,2,6
URYDR,AVEL,chemical,3,6
URYDR,BWM-DR01,chemical,1,6
URYDR,BWM-DR03,chemical,2,6
URYDR,IL1DR,chemical,2,6
URYDR,OLQDR,chemical,1,6
URYDR,RIBR,chemical,2,6
URYDR,RMDDL,chemical,2,6
URYDR,RMDVR,chemical,4,6
URYDR,SMDDL,chemical,4,6
URYVL,AVBR,chemical,1,6
URYVL,AVER,chemical,6,6
URYVL,IL1VL,chemical,4,6
URYVL,RIBL,chemical,3,6
URYVL,RMDDL,chemical,8,6
URYVL,RMDVR,chemical,3,6
URYVL,SIBVR,chemical,1,6
URYVL,SMDVR,chemical,4,6
URYVR,AVEL,chemical,4,6
